iso3_o,iso3_d,dist
EST,GLP,8291.0
EST,GMB,6131.0
EST,GNB,6244.0
EST,GNQ,6516.0
EST,GRC,2390.0
EST,GRD,8664.0
EST,GRL,3819.0
EST,GTM,9974.0
EST,GUF,8807.0
EST,GUM,10316.0
EST,GUY,8957.0
EST,HKG,7869.0
EST,HND,9859.0
EST,HRV,1625.0
EST,HTI,8642.0
EST,HUN,1381.0
EST,IDN,10151.0
EST,IND,5207.0
EST,IOT,8504.0
EST,IRL,2010.0
EST,IRN,3269.0
EST,IRQ,3243.0
EST,ISL,2457.0
EST,ISR,3131.0
EST,ITA,2128.0
EST,JAM,8935.0
EST,JOR,3167.0
EST,JPN,7897.0
EST,KAZ,3924.0
EST,KEN,6815.0
EST,KGZ,3823.0
EST,KHM,8351.0
EST,KIR,12722.0
EST,KNA,8226.0
EST,KOR,7126.0
EST,KWT,3775.0
EST,LAO,7617.0
EST,LBN,2947.0
EST,LBR,6620.0
EST,LBY,3074.0
EST,LCA,8437.0
EST,LIE,1696.0
EST,LKA,7431.0
EST,LSO,9839.0
EST,LTU,530.0
EST,LUX,1618.0
EST,LVA,280.0
EST,MAC,7840.0
EST,MAR,3725.0
EST,MCO,2106.0
EST,MDA,1410.0
EST,MDG,8928.0
EST,MDV,7398.0
EST,MEX,9902.0
EST,MHL,12060.0
EST,MKD,1953.0
EST,MLI,5855.0
EST,MLT,2720.0
EST,MMR,7361.0
EST,MNE,1928.0
EST,MNG,5211.0
EST,MNP,10191.0
EST,MOZ,9491.0
EST,MRT,5634.0
EST,MSR,8244.0
EST,MTQ,8385.0
EST,MUS,9313.0
EST,MWI,8177.0
EST,MYS,8969.0
EST,MYT,8215.0
EST,NAM,9114.0
EST,NCL,14903.0
EST,NER,5429.0
EST,NFK,15641.0
EST,NGA,6152.0
EST,NIC,9999.0
EST,NIU,15369.0
EST,NLD,1462.0
EST,NOR,790.0
EST,NPL,5742.0
EST,NRU,12701.0
EST,NZL,16707.0
EST,OMN,4776.0
EST,PAK,5038.0
EST,PAN,9945.0
EST,PCN,15584.0
EST,PER,11817.0
EST,PHL,8968.0
EST,PLW,10398.0
EST,PNG,12699.0
EST,POL,836.0
EST,PRI,8305.0
EST,PRK,6931.0
EST,PRT,3317.0
EST,PRY,11979.0
EST,PSE,3188.0
EST,PYF,15329.0
EST,QAT,4320.0
EST,REU,9332.0
EST,ROU,1672.0
EST,RUS,870.0
EST,RWA,6823.0
EST,SAU,4222.0
EST,SDN,4913.0
EST,SEN,6041.0
EST,SGP,9267.0
EST,SHN,8798.0
EST,SLB,13322.0
EST,SLE,6490.0
EST,SLV,9997.0
EST,SMR,1916.0
EST,SOM,6610.0
EST,SPM,5240.0
EST,SRB,1652.0
EST,SSD,6083.0
EST,STP,6739.0
EST,SUR,8877.0
EST,SVK,1352.0
EST,SVN,1638.0
EST,SWE,380.0
EST,SWZ,9521.0
EST,SXM,8175.0
EST,SYC,7599.0
EST,SYR,3006.0
EST,TCA,8301.0
EST,TCD,5314.0
EST,TGO,6243.0
EST,THA,7898.0
EST,TJK,3863.0
EST,TKL,14290.0
EST,TKM,3374.0
EST,TLS,11433.0
EST,TON,15467.0
EST,TTO,8782.0
EST,TUN,2725.0
EST,TUR,2070.0
EST,TUV,13960.0
EST,TWN,8011.0
EST,TZA,7458.0
EST,UGA,6592.0
EST,UKR,1066.0
EST,URY,12790.0
EST,USA,6668.0
EST,UZB,3654.0
EST,VAT,2128.0
EST,VCT,8530.0
EST,VEN,9102.0
EST,VGB,8226.0
EST,VNM,8527.0
EST,VUT,14528.0
EST,WLF,14599.0
EST,WSM,14763.0
EST,YEM,5146.0
EST,ZAF,9495.0
EST,ZMB,8302.0
EST,ZWE,8583.0
ETH,ABW,11805.0
ETH,AFG,4195.0
ETH,AGO,3450.0
ETH,AIA,10934.0
ETH,ALB,4035.0
ETH,AND,5189.0
ETH,ARE,2512.0
ETH,ARG,11230.0
ETH,ARM,3499.0
ETH,ASM,16774.0
ETH,ATG,10834.0
ETH,AUS,12047.0
ETH,AUT,4825.0
ETH,AZE,3645.0
ETH,BDI,1722.0
ETH,BEL,5607.0
ETH,BEN,4023.0
ETH,BES,11628.0
ETH,BFA,4419.0
ETH,BGD,5720.0
ETH,BGR,4024.0
ETH,BHR,2276.0
ETH,BHS,12145.0
ETH,BIH,4335.0
ETH,BLR,5076.0
ETH,BLZ,13566.0
ETH,BMU,10732.0
ETH,BOL,12091.0
ETH,BRA,9946.0
ETH,BRB,10687.0
ETH,BRN,8419.0
ETH,BTN,5710.0
ETH,BWA,3978.0
ETH,CAF,2291.0
ETH,CAN,11490.0
ETH,CCK,6840.0
ETH,CHE,5118.0
ETH,CHL,12360.0
ETH,CHN,8809.0
ETH,CIV,4739.0
ETH,CMR,3064.0
ETH,COD,2990.0
ETH,COG,2990.0
ETH,COK,17625.0
ETH,COL,12432.0
ETH,COM,2346.0
ETH,CPV,6792.0
ETH,CRI,13361.0
ETH,CUB,12700.0
ETH,CUW,11700.0
ETH,CXR,7719.0
ETH,CYM,12756.0
ETH,CYP,2946.0
ETH,CZE,5078.0
ETH,DEU,5341.0
ETH,DJI,559.0
ETH,DMA,10827.0
ETH,DNK,5661.0
ETH,DOM,11630.0
ETH,DZA,4730.0
ETH,ECU,13205.0
ETH,EGY,2454.0
ETH,ERI,698.0
ETH,ESH,5806.0
ETH,ESP,5442.0
ETH,EST,5716.0
ETH,FIN,5791.0
ETH,FJI,15567.0
ETH,FLK,11245.0
ETH,FRA,5566.0
ETH,FRO,6933.0
ETH,FSM,13086.0
ETH,GAB,3384.0
ETH,GBR,5891.0
ETH,GEO,3669.0
ETH,GHA,4458.0
ETH,GIB,5370.0
ETH,GIN,5751.0
ETH,GLP,10847.0
ETH,GMB,6061.0
ETH,GNB,5950.0
ETH,GNQ,3306.0
ETH,GRC,3540.0
ETH,GRD,10936.0
ETH,GRL,9131.0
ETH,GTM,13852.0
ETH,GUF,10051.0
ETH,GUM,11488.0
ETH,GUY,10653.0
ETH,HKG,8148.0
ETH,HND,13539.0
ETH,HRV,4622.0
ETH,HTI,11876.0
ETH,HUN,4653.0
ETH,IDN,7740.0
ETH,IND,4569.0
ETH,IOT,4144.0
ETH,IRL,6346.0
ETH,IRN,3222.0
ETH,IRQ,2754.0
ETH,ISL,7711.0
ETH,ISR,2585.0
ETH,ITA,4460.0
ETH,JAM,12345.0
ETH,JOR,2555.0
ETH,JPN,10407.0
ETH,KAZ,5298.0
ETH,KEN,1160.0
ETH,KGZ,5120.0
ETH,KHM,7238.0
ETH,KIR,14833.0
ETH,KNA,10922.0
ETH,KOR,9252.0
ETH,KWT,2450.0
ETH,LAO,6953.0
ETH,LBN,2775.0
ETH,LBR,5471.0
ETH,LBY,3725.0
ETH,LCA,10814.0
ETH,LIE,5048.0
ETH,LKA,4535.0
ETH,LSO,4411.0
ETH,LTU,5204.0
ETH,LUX,5420.0
ETH,LVA,5465.0
ETH,MAC,8082.0
ETH,MAR,5463.0
ETH,MCO,4898.0
ETH,MDA,4313.0
ETH,MDG,3237.0
ETH,MDV,3879.0
ETH,MEX,14438.0
ETH,MHL,14485.0
ETH,MKD,4029.0
ETH,MLI,5121.0
ETH,MLT,3859.0
ETH,MMR,6269.0
ETH,MNE,4164.0
ETH,MNG,7643.0
ETH,MNP,11550.0
ETH,MOZ,3930.0
ETH,MRT,5987.0
ETH,MSR,10880.0
ETH,MTQ,10809.0
ETH,MUS,3827.0
ETH,MWI,2601.0
ETH,MYS,6990.0
ETH,MYT,2516.0
ETH,NAM,4218.0
ETH,NCL,14267.0
ETH,NER,4027.0
ETH,NFK,14295.0
ETH,NGA,3909.0
ETH,NIC,13513.0
ETH,NIU,16748.0
ETH,NLD,5699.0
ETH,NOR,6112.0
ETH,NPL,5298.0
ETH,NRU,14216.0
ETH,NZL,14630.0
ETH,OMN,2659.0
ETH,PAK,3479.0
ETH,PAN,12907.0
ETH,PCN,17831.0
ETH,PER,13013.0
ETH,PHL,8939.0
ETH,PLW,10516.0
ETH,PNG,12187.0
ETH,POL,5054.0
ETH,PRI,11242.0
ETH,PRK,9129.0
ETH,PRT,5788.0
ETH,PRY,11078.0
ETH,PSE,2529.0
ETH,PYF,18716.0
ETH,QAT,2246.0
ETH,REU,3779.0
ETH,ROU,4109.0
ETH,RUS,5184.0
ETH,RWA,1550.0
ETH,SAU,1929.0
ETH,SDN,989.0
ETH,SEN,6140.0
ETH,SGP,7259.0
ETH,SHN,5625.0
ETH,SLB,13583.0
ETH,SLE,5714.0
ETH,SLV,13755.0
ETH,SMR,4630.0
ETH,SOM,1063.0
ETH,SPM,9658.0
ETH,SRB,4340.0
ETH,SSD,916.0
ETH,STP,3677.0
ETH,SUR,10345.0
ETH,SVK,4790.0
ETH,SVN,4710.0
ETH,SWE,5848.0
ETH,SWZ,3996.0
ETH,SXM,10938.0
ETH,SYC,2390.0
ETH,SYR,2723.0
ETH,TCA,11667.0
ETH,TCD,2615.0
ETH,TGO,4153.0
ETH,THA,6747.0
ETH,TJK,4437.0
ETH,TKL,16741.0
ETH,TKM,3761.0
ETH,TLS,9820.0
ETH,TON,16154.0
ETH,TTO,10941.0
ETH,TUN,4217.0
ETH,TUR,3674.0
ETH,TUV,15687.0
ETH,TWN,8866.0
ETH,TZA,1754.0
ETH,UGA,1181.0
ETH,UKR,4655.0
ETH,URY,11027.0
ETH,USA,11219.0
ETH,UZB,4662.0
ETH,VAT,4462.0
ETH,VCT,10857.0
ETH,VEN,11520.0
ETH,VGB,11090.0
ETH,VNM,7436.0
ETH,VUT,14504.0
ETH,WLF,16195.0
ETH,WSM,16666.0
ETH,YEM,918.0
ETH,ZAF,4066.0
ETH,ZMB,2939.0
ETH,ZWE,3088.0
FIN,ABW,9081.0
FIN,AFG,4259.0
FIN,AGO,7720.0
FIN,AIA,8157.0
FIN,ALB,2125.0
FIN,AND,2526.0
FIN,ARE,4522.0
FIN,ARG,12926.0
FIN,ARM,2604.0
FIN,ASM,14754.0
FIN,ATG,8194.0
FIN,AUS,15194.0
FIN,AUT,1441.0
FIN,AZE,2795.0
FIN,BDI,7058.0
FIN,BEL,1652.0
FIN,BEN,6256.0
FIN,BES,9020.0
FIN,BFA,5734.0
FIN,BGD,6396.0
FIN,BGR,1947.0
FIN,BHR,4250.0
FIN,BHS,8270.0
FIN,BIH,1869.0
FIN,BLR,716.0
FIN,BLZ,9598.0
FIN,BMU,6937.0
FIN,BOL,11753.0
FIN,BRA,11287.0
FIN,BRB,8452.0
FIN,BRN,9533.0
FIN,BTN,6005.0
FIN,BWA,9401.0
FIN,CAF,6215.0
FIN,CAN,6616.0
FIN,CCK,10198.0
FIN,CHE,1781.0
FIN,CHL,13464.0
FIN,CHN,7392.0
FIN,CIV,6556.0
FIN,CMR,6349.0
FIN,COD,7201.0
FIN,COG,7195.0
FIN,COK,15664.0
FIN,COL,10062.0
FIN,COM,8133.0
FIN,CPV,6355.0
FIN,CRI,10080.0
FIN,CUB,8710.0
FIN,CUW,9061.0
FIN,CXR,10496.0
FIN,CYM,9031.0
FIN,CYP,2846.0
FIN,CZE,1304.0
FIN,DEU,1107.0
FIN,DJI,5597.0
FIN,DMA,8341.0
FIN,DNK,886.0
FIN,DOM,8504.0
FIN,DZA,3034.0
FIN,ECU,11032.0
FIN,EGY,3382.0
FIN,ERI,5105.0
FIN,ESH,4664.0
FIN,ESP,2953.0
FIN,EST,82.0
FIN,ETH,5791.0
FIN,FJI,14883.0
FIN,FLK,14425.0
FIN,FRA,1913.0
FIN,FRO,1706.0
FIN,FSM,11519.0
FIN,GAB,6763.0
FIN,GBR,1826.0
FIN,GEO,2464.0
FIN,GHA,6340.0
FIN,GIB,3434.0
FIN,GIN,6459.0
FIN,GLP,8294.0
FIN,GMB,6190.0
FIN,GNB,6305.0
FIN,GNQ,6597.0
FIN,GRC,2472.0
FIN,GRD,8669.0
FIN,GRL,3773.0
FIN,GTM,9943.0
FIN,GUF,8829.0
FIN,GUM,10263.0
FIN,GUY,8971.0
FIN,HKG,7843.0
FIN,HND,9832.0
FIN,HRV,1703.0
FIN,HTI,8630.0
FIN,HUN,1461.0
FIN,IDN,10155.0
FIN,IND,5222.0
FIN,IOT,8550.0
FIN,IRL,2031.0
FIN,IRN,3317.0
FIN,IRQ,3304.0
FIN,ISL,2423.0
FIN,ISR,3205.0
FIN,ITA,2204.0
FIN,JAM,8918.0
FIN,JOR,3240.0
FIN,JPN,7838.0
FIN,KAZ,3919.0
FIN,KEN,6892.0
FIN,KGZ,3822.0
FIN,KHM,8344.0
FIN,KIR,12649.0
FIN,KNA,8226.0
FIN,KOR,7076.0
FIN,KWT,3834.0
FIN,LAO,7608.0
FIN,LBN,3020.0
FIN,LBR,6688.0
FIN,LBY,3154.0
FIN,LCA,8442.0
FIN,LIE,1763.0
FIN,LKA,7460.0
FIN,LSO,9920.0
FIN,LTU,611.0
FIN,LUX,1673.0
FIN,LVA,362.0
FIN,MAC,7815.0
FIN,MAR,3782.0
FIN,MCO,2175.0
FIN,MDA,1487.0
FIN,MDG,9000.0
FIN,MDV,7437.0
FIN,MEX,9859.0
FIN,MHL,11987.0
FIN,MKD,2035.0
FIN,MLI,5923.0
FIN,MLT,2800.0
FIN,MMR,7362.0
FIN,MNE,2010.0
FIN,MNG,5168.0
FIN,MNP,10136.0
FIN,MOZ,9570.0
FIN,MRT,5692.0
FIN,MSR,8245.0
FIN,MTQ,8389.0
FIN,MUS,9378.0
FIN,MWI,8256.0
FIN,MYS,8972.0
FIN,MYT,8287.0
FIN,NAM,9197.0
FIN,NCL,14846.0
FIN,NER,5505.0
FIN,NFK,15586.0
FIN,NGA,6230.0
FIN,NIC,9975.0
FIN,NIU,15289.0
FIN,NLD,1506.0
FIN,NOR,790.0
FIN,NPL,5747.0
FIN,NRU,12634.0
FIN,NZL,16650.0
FIN,OMN,4823.0
FIN,PAK,5071.0
FIN,PAN,9932.0
FIN,PCN,15528.0
FIN,PER,11822.0
FIN,PHL,8940.0
FIN,PLW,10359.0
FIN,PNG,12656.0
FIN,POL,917.0
FIN,PRI,8301.0
FIN,PRK,6881.0
FIN,PRT,3366.0
FIN,PRY,12016.0
FIN,PSE,3263.0
FIN,PYF,15250.0
FIN,QAT,4376.0
FIN,REU,9399.0
FIN,ROU,1753.0
FIN,RUS,895.0
FIN,RWA,6903.0
FIN,SAU,4284.0
FIN,SDN,4991.0
FIN,SEN,6098.0
FIN,SGP,9269.0
FIN,SHN,8874.0
FIN,SLB,13264.0
FIN,SLE,6555.0
FIN,SLV,9969.0
FIN,SMR,1992.0
FIN,SOM,6680.0
FIN,SPM,5219.0
FIN,SRB,1734.0
FIN,SSD,6162.0
FIN,STP,6819.0
FIN,SUR,8896.0
FIN,SVK,1430.0
FIN,SVN,1715.0
FIN,SWE,397.0
FIN,SWZ,9602.0
FIN,SXM,8174.0
FIN,SYC,7662.0
FIN,SYR,3078.0
FIN,TCA,8288.0
FIN,TCD,5396.0
FIN,TGO,6320.0
FIN,THA,7895.0
FIN,TJK,3877.0
FIN,TKL,14210.0
FIN,TKM,3407.0
FIN,TLS,11415.0
FIN,TON,15390.0
FIN,TTO,8789.0
FIN,TUN,2802.0
FIN,TUR,2149.0
FIN,TUV,13885.0
FIN,TWN,7975.0
FIN,TZA,7534.0
FIN,UGA,6671.0
FIN,UKR,1138.0
FIN,URY,12835.0
FIN,USA,6636.0
FIN,UZB,3664.0
FIN,VAT,2204.0
FIN,VCT,8535.0
FIN,VEN,9103.0
FIN,VGB,8224.0
FIN,VNM,8518.0
FIN,VUT,14466.0
FIN,WLF,14522.0
FIN,WSM,14684.0
FIN,YEM,5215.0
FIN,ZAF,9576.0
FIN,ZMB,8383.0
FIN,ZWE,8663.0
FJI,ABW,12694.0
FJI,AFG,12875.0
FJI,AGO,16613.0
FJI,AIA,13561.0
FJI,ALB,16734.0
FJI,AND,17287.0
FJI,ARE,14135.0
FJI,ARG,11641.0
FJI,ARM,14992.0
FJI,ASM,1237.0
FJI,ATG,13665.0
FJI,AUS,3916.0
FJI,AUT,16299.0
FJI,AZE,14542.0
FJI,BDI,15882.0
FJI,BEL,16338.0
FJI,BEN,18645.0
FJI,BES,12869.0
FJI,BFA,19365.0
FJI,BGD,10616.0
FJI,BGR,16419.0
FJI,BHR,14614.0
FJI,BHS,12244.0
FJI,BIH,16604.0
FJI,BLR,15320.0
FJI,BLZ,10884.0
FJI,BMU,13557.0
FJI,BOL,11789.0
FJI,BRA,13293.0
FJI,BRB,13807.0
FJI,BRN,7419.0
FJI,BTN,10811.0
FJI,BWA,14419.0
FJI,CAF,17357.0
FJI,CAN,12347.0
FJI,CCK,8729.0
FJI,CHE,16637.0
FJI,CHL,10735.0
FJI,CHN,8178.0
FJI,CIV,18564.0
FJI,CMR,17891.0
FJI,COD,16916.0
FJI,COG,16924.0
FJI,COK,2309.0
FJI,COL,12023.0
FJI,COM,14099.0
FJI,CPV,17665.0
FJI,CRI,11139.0
FJI,CUB,11698.0
FJI,CUW,12798.0
FJI,CXR,7853.0
FJI,CYM,11698.0
FJI,CYP,16098.0
FJI,CZE,16187.0
FJI,DEU,15974.0
FJI,DJI,15181.0
FJI,DMA,13673.0
FJI,DNK,15672.0
FJI,DOM,12856.0
FJI,DZA,17894.0
FJI,ECU,11173.0
FJI,EGY,16458.0
FJI,ERI,15714.0
FJI,ESH,18464.0
FJI,ESP,17526.0
FJI,EST,14955.0
FJI,ETH,15567.0
FJI,FIN,14883.0
FJI,FLK,10550.0
FJI,FRA,16579.0
FJI,FRO,15116.0
FJI,FSM,3556.0
FJI,GAB,17709.0
FJI,GBR,16300.0
FJI,GEO,14919.0
FJI,GHA,18737.0
FJI,GIB,17975.0
FJI,GIN,18411.0
FJI,GLP,13653.0
FJI,GMB,18332.0
FJI,GNB,18369.0
FJI,GNQ,17830.0
FJI,GRC,16720.0
FJI,GRD,13555.0
FJI,GRL,13676.0
FJI,GTM,10619.0
FJI,GUF,14326.0
FJI,GUM,5090.0
FJI,GUY,13779.0
FJI,HKG,8301.0
FJI,HND,10945.0
FJI,HRV,16539.0
FJI,HTI,12606.0
FJI,HUN,16251.0
FJI,IDN,7861.0
FJI,IND,12029.0
FJI,IOT,11443.0
FJI,IRL,16078.0
FJI,IRN,14489.0
FJI,IRQ,15163.0
FJI,ISL,14670.0
FJI,ISR,16074.0
FJI,ITA,17057.0
FJI,JAM,12133.0
FJI,JOR,15971.0
FJI,JPN,7224.0
FJI,KAZ,12293.0
FJI,KEN,15310.0
FJI,KGZ,12478.0
FJI,KHM,8717.0
FJI,KIR,2235.0
FJI,KNA,13576.0
FJI,KOR,8187.0
FJI,KWT,14868.0
FJI,LAO,9209.0
FJI,LBN,15957.0
FJI,LBR,18366.0
FJI,LBY,17816.0
FJI,LCA,13685.0
FJI,LIE,16634.0
FJI,LKA,11160.0
FJI,LSO,13904.0
FJI,LTU,15353.0
FJI,LUX,16446.0
FJI,LVA,15201.0
FJI,MAC,8356.0
FJI,MAR,18191.0
FJI,MCO,17046.0
FJI,MDA,15776.0
FJI,MDG,13271.0
FJI,MDV,11739.0
FJI,MEX,9915.0
FJI,MHL,2896.0
FJI,MKD,16586.0
FJI,MLI,19101.0
FJI,MLT,17489.0
FJI,MMR,9805.0
FJI,MNE,16675.0
FJI,MNG,10182.0
FJI,MNP,5144.0
FJI,MOZ,13903.0
FJI,MRT,18508.0
FJI,MSR,13620.0
FJI,MTQ,13690.0
FJI,MUS,12312.0
FJI,MWI,14762.0
FJI,MYS,8729.0
FJI,MYT,13855.0
FJI,NAM,15071.0
FJI,NCL,1333.0
FJI,NER,19369.0
FJI,NFK,1613.0
FJI,NGA,18608.0
FJI,NIC,10982.0
FJI,NIU,1232.0
FJI,NLD,16164.0
FJI,NOR,15263.0
FJI,NPL,11229.0
FJI,NRU,2321.0
FJI,NZL,2106.0
FJI,OMN,13787.0
FJI,PAK,12951.0
FJI,PAN,11590.0
FJI,PCN,5536.0
FJI,PER,11099.0
FJI,PHL,7270.0
FJI,PLW,5592.0
FJI,PNG,3509.0
FJI,POL,15743.0
FJI,PRI,13249.0
FJI,PRK,8372.0
FJI,PRT,17610.0
FJI,PRY,12279.0
FJI,PSE,16119.0
FJI,PYF,3388.0
FJI,QAT,14526.0
FJI,REU,12456.0
FJI,ROU,16123.0
FJI,RUS,14699.0
FJI,RWA,15911.0
FJI,SAU,15000.0
FJI,SDN,16395.0
FJI,SEN,18295.0
FJI,SGP,8435.0
FJI,SHN,16207.0
FJI,SLB,2217.0
FJI,SLE,18368.0
FJI,SLV,10727.0
FJI,SMR,16861.0
FJI,SOM,14614.0
FJI,SPM,14136.0
FJI,SRB,16414.0
FJI,SSD,16139.0
FJI,STP,17841.0
FJI,SUR,14062.0
FJI,SVK,16275.0
FJI,SVN,16577.0
FJI,SWE,15165.0
FJI,SWZ,13957.0
FJI,SXM,13558.0
FJI,SYC,13290.0
FJI,SYR,15895.0
FJI,TCA,12792.0
FJI,TCD,18127.0
FJI,TGO,18644.0
FJI,THA,9247.0
FJI,TJK,12939.0
FJI,TKL,1476.0
FJI,TKM,13849.0
FJI,TLS,5806.0
FJI,TON,744.0
FJI,TTO,13541.0
FJI,TUN,17643.0
FJI,TUR,16160.0
FJI,TUV,1068.0
FJI,TWN,7805.0
FJI,TZA,14761.0
FJI,UGA,15807.0
FJI,UKR,15438.0
FJI,URY,11793.0
FJI,USA,12770.0
FJI,UZB,12913.0
FJI,VAT,17057.0
FJI,VCT,13639.0
FJI,VEN,12969.0
FJI,VGB,13403.0
FJI,VNM,8506.0
FJI,VUT,1073.0
FJI,WLF,789.0
FJI,WSM,1151.0
FJI,YEM,15156.0
FJI,ZAF,14155.0
FJI,ZMB,15070.0
FJI,ZWE,14673.0
FLK,ABW,7212.0
FLK,AFG,15425.0
FLK,AGO,7940.0
FLK,AIA,7762.0
FLK,ALB,12738.0
FLK,AND,11904.0
FLK,ARE,13752.0
FLK,ARG,1900.0
FLK,ARM,14154.0
FLK,ASM,10273.0
FLK,ATG,7633.0
FLK,AUS,9842.0
FLK,AUT,13120.0
FLK,AZE,14521.0
FLK,BDI,9523.0
FLK,BEL,12783.0
FLK,BEN,8598.0
FLK,BES,7145.0
FLK,BFA,8918.0
FLK,BGD,15893.0
FLK,BGR,13047.0
FLK,BHR,13501.0
FLK,BHS,8714.0
FLK,BIH,12866.0
FLK,BLR,14123.0
FLK,BLZ,8207.0
FLK,BMU,9329.0
FLK,BOL,4010.0
FLK,BRA,3269.0
FLK,BRB,7181.0
FLK,BRN,14778.0
FLK,BTN,16193.0
FLK,BWA,7477.0
FLK,CAF,9457.0
FLK,CAN,10773.0
FLK,CCK,12519.0
FLK,CHE,12664.0
FLK,CHL,2275.0
FLK,CHN,17729.0
FLK,CIV,8114.0
FLK,CMR,8945.0
FLK,COD,8475.0
FLK,COG,8478.0
FLK,COK,8966.0
FLK,COL,6428.0
FLK,COM,9748.0
FLK,CPV,8094.0
FLK,CRI,7278.0
FLK,CUB,8628.0
FLK,CUW,7150.0
FLK,CXR,12942.0
FLK,CYM,8191.0
FLK,CYP,13055.0
FLK,CZE,13177.0
FLK,DEU,13329.0
FLK,DJI,11769.0
FLK,DMA,7430.0
FLK,DNK,13547.0
FLK,DOM,7863.0
FLK,DZA,11447.0
FLK,ECU,5863.0
FLK,EGY,12505.0
FLK,ERI,11797.0
FLK,ESH,9763.0
FLK,ESP,11473.0
FLK,EST,14368.0
FLK,ETH,11245.0
FLK,FIN,14425.0
FLK,FJI,10550.0
FLK,FRA,12519.0
FLK,FRO,13388.0
FLK,FSM,14050.0
FLK,GAB,8499.0
FLK,GBR,12657.0
FLK,GEO,14282.0
FLK,GHA,8380.0
FLK,GIB,10991.0
FLK,GIN,7998.0
FLK,GLP,7509.0
FLK,GMB,8238.0
FLK,GNB,8130.0
FLK,GNQ,8651.0
FLK,GRC,12687.0
FLK,GRD,7073.0
FLK,GRL,12861.0
FLK,GTM,7998.0
FLK,GUF,6298.0
FLK,GUM,15309.0
FLK,GUY,6483.0
FLK,HKG,16668.0
FLK,HND,7821.0
FLK,HRV,12903.0
FLK,HTI,7908.0
FLK,HUN,13199.0
FLK,IDN,13424.0
FLK,IND,15517.0
FLK,IOT,11949.0
FLK,IRL,12595.0
FLK,IRN,14289.0
FLK,IRQ,13638.0
FLK,ISL,13217.0
FLK,ISR,12901.0
FLK,ITA,12389.0
FLK,JAM,7938.0
FLK,JOR,12967.0
FLK,JPN,17750.0
FLK,KAZ,16541.0
FLK,KEN,10219.0
FLK,KGZ,16358.0
FLK,KHM,15290.0
FLK,KIR,12702.0
FLK,KNA,7658.0
FLK,KOR,18389.0
FLK,KWT,13572.0
FLK,LAO,15889.0
FLK,LBN,13092.0
FLK,LBR,7826.0
FLK,LBY,11641.0
FLK,LCA,7285.0
FLK,LIE,12694.0
FLK,LKA,13720.0
FLK,LSO,7203.0
FLK,LTU,14064.0
FLK,LUX,12752.0
FLK,LVA,14167.0
FLK,MAC,16648.0
FLK,MAR,10643.0
FLK,MCO,12294.0
FLK,MDA,13694.0
FLK,MDG,9391.0
FLK,MDV,13098.0
FLK,MEX,8843.0
FLK,MHL,13336.0
FLK,MKD,12884.0
FLK,MLI,8589.0
FLK,MLT,11980.0
FLK,MMR,15509.0
FLK,MNE,12799.0
FLK,MNG,18841.0
FLK,MNP,15449.0
FLK,MOZ,7808.0
FLK,MRT,8734.0
FLK,MSR,7599.0
FLK,MTQ,7352.0
FLK,MUS,9887.0
FLK,MWI,8914.0
FLK,MYS,14297.0
FLK,MYT,9783.0
FLK,NAM,7045.0
FLK,NCL,10747.0
FLK,NER,9237.0
FLK,NFK,10005.0
FLK,NGA,8662.0
FLK,NIC,7584.0
FLK,NIU,9792.0
FLK,NLD,12940.0
FLK,NOR,13810.0
FLK,NPL,15954.0
FLK,NRU,12867.0
FLK,NZL,8943.0
FLK,OMN,13844.0
FLK,PAK,14530.0
FLK,PAN,7039.0
FLK,PCN,6588.0
FLK,PER,4726.0
FLK,PHL,15888.0
FLK,PLW,14958.0
FLK,PNG,12819.0
FLK,POL,13670.0
FLK,PRI,7814.0
FLK,PRK,18569.0
FLK,PRT,11077.0
FLK,PRY,2931.0
FLK,PSE,12834.0
FLK,PYF,8614.0
FLK,QAT,13485.0
FLK,REU,9700.0
FLK,ROU,13342.0
FLK,RUS,14768.0
FLK,RWA,9695.0
FLK,SAU,13111.0
FLK,SDN,11376.0
FLK,SEN,8327.0
FLK,SGP,14162.0
FLK,SHN,6056.0
FLK,SLB,12329.0
FLK,SLE,7912.0
FLK,SLV,7851.0
FLK,SMR,12562.0
FLK,SOM,11094.0
FLK,SPM,10913.0
FLK,SRB,13059.0
FLK,SSD,10389.0
FLK,STP,8317.0
FLK,SUR,6384.0
FLK,SVK,13152.0
FLK,SVN,12847.0
FLK,SWE,14066.0
FLK,SWZ,7691.0
FLK,SXM,7741.0
FLK,SYC,11176.0
FLK,SYR,13115.0
FLK,TCA,8208.0
FLK,TCD,9910.0
FLK,TGO,8499.0
FLK,THA,15371.0
FLK,TJK,15680.0
FLK,TKL,10752.0
FLK,TKM,14925.0
FLK,TLS,13319.0
FLK,TON,9913.0
FLK,TTO,6919.0
FLK,TUN,11822.0
FLK,TUR,13242.0
FLK,TUV,11413.0
FLK,TWN,17041.0
FLK,TZA,9906.0
FLK,UGA,10066.0
FLK,UKR,14037.0
FLK,URY,1879.0
FLK,USA,10358.0
FLK,UZB,15889.0
FLK,VAT,12388.0
FLK,VCT,7193.0
FLK,VEN,6945.0
FLK,VGB,7795.0
FLK,VNM,15252.0
FLK,VUT,11111.0
FLK,WLF,10697.0
FLK,WSM,10379.0
FLK,YEM,12163.0
FLK,ZAF,7494.0
FLK,ZMB,8413.0
FLK,ZWE,8398.0
