location,product,rca_transformation,time,diversity,ubiquity,mcp,eci,pci,density,coi,cog,rca,density_percentile
ARG,0907,0.015352876267698653,2024,205.7129701190005,13.382226261675171,0.015352876267698653,0.160719181789105,-1.6093565864697075,0.16349203013704475,0.6663535028316258,0.03393807657132185,0.01559226234217151,0.5244755244755245
ARG,0908,0.0006581945083034991,2024,205.7129701190005,16.555553570110142,0.0006581945083034991,0.160719181789105,-1.3238903778962228,0.16442514612803574,0.6663535028316258,0.0725815968774788,0.0006586280136450951,0.5174825174825175
ARG,0909,0.47695326213927824,2024,205.7129701190005,28.22864316865764,0.47695326213927824,0.160719181789105,-1.031077330170365,0.18747408027741294,0.6663535028316258,0.07701219265935269,0.9118750345141864,0.5454545454545454
ARG,0910,0.02341553028011837,2024,205.7129701190005,46.41766326999163,0.02341553028011837,0.160719181789105,-2.132772728555055,0.19241766133744934,0.6663535028316258,-0.0883307691998846,0.023976963597255194,0.5174825174825175
ARG,1001,0.9112420088832883,2024,205.7129701190005,24.80599253805045,0.9112420088832883,0.160719181789105,1.133235461902317,0.19519951888903164,0.6663535028316258,0.033534203257393896,10.266591181463959,0.6013986013986014
ARG,1002,2.7190194543298682e-05,2024,205.7129701190005,15.733431525916666,2.7190194543298682e-05,0.160719181789105,2.0976660784207772,0.16683017653172197,0.6663535028316258,0.4994417557225388,2.7190933870080423e-05,0.5594405594405595
ARG,1003,0.9591171019768178,2024,205.7129701190005,22.418523093365295,0.9591171019768178,0.160719181789105,1.3013274598764135,0.19188566998090548,0.6663535028316258,0.01658561587012672,23.460105529528782,0.6013986013986014
ARG,1004,0.03427565211157297,2024,205.7129701190005,20.241061835759833,0.03427565211157297,0.160719181789105,1.4019312648479927,0.1792139800015189,0.6663535028316258,0.4097335136751771,0.03549216936128542,0.5804195804195804
ARG,1005,0.9792163783830009,2024,205.7129701190005,26.761546403147413,0.9792163783830009,0.160719181789105,-1.1607105286153332,0.20576412000342836,0.6663535028316258,0.0026305561751696098,47.11480974913882,0.6293706293706294
ARG,1006,0.6452668578813084,2024,205.7129701190005,23.685028834581793,0.6452668578813084,0.160719181789105,-2.148465321042528,0.19310387539555224,0.6663535028316258,0.000785512780468903,1.819020500952815,0.5944055944055944
ARG,1007,0.9628997251874132,2024,205.7129701190005,13.76750786783382,0.9628997251874132,0.160719181789105,-2.7729645230800615,0.22902251249600872,0.6663535028316258,0.000272685985737223,25.953978240094752,0.7342657342657343
ARG,1008,0.7753198589021453,2024,205.7129701190005,36.62433816970026,0.7753198589021453,0.160719181789105,-1.6548939665274904,0.20524713944048623,0.6663535028316258,0.010622878446213194,3.450771639690538,0.5874125874125874
ARG,1101,0.9023831536320468,2024,205.7129701190005,43.10331003943985,0.9023831536320468,0.160719181789105,-0.7550025613417253,0.19969567394540008,0.6663535028316258,0.006950138490170854,9.244133438101848,0.5454545454545454
ARG,1102,0.38655434998094584,2024,205.7129701190005,44.402091292928425,0.38655434998094584,0.160719181789105,-1.4255577535117412,0.19733751220146853,0.6663535028316258,0.0075712342127269424,0.6301362638547346,0.5454545454545454
ARG,1103,0.8150313633053091,2024,205.7129701190005,40.96323418165554,0.8150313633053091,0.160719181789105,-0.6527290695071091,0.199601508063972,0.6663535028316258,0.018482784513850988,4.406321946626008,0.5524475524475524
ARG,1104,0.7660971602753828,2024,205.7129701190005,41.471283382218886,0.7660971602753828,0.160719181789105,-0.7425639755359906,0.20138898684871787,0.6663535028316258,0.02360615639995936,3.275279433021584,0.5734265734265734
ARG,1105,0.2338159981276117,2024,205.7129701190005,17.451094045251843,0.2338159981276117,0.160719181789105,1.054718526969956,0.17209226609379277,0.6663535028316258,0.3489944465938714,0.3051695122271098,0.5804195804195804
ARG,1106,0.5251860164805973,2024,205.7129701190005,48.22339587210343,0.5251860164805973,0.160719181789105,-2.305933567633118,0.19993312030553814,0.6663535028316258,-0.01748475158482404,1.1060879306625058,0.5454545454545454
ARG,1107,0.9542876330027811,2024,205.7129701190005,24.78727810394453,0.9542876330027811,0.160719181789105,0.869530014437153,0.1907864524181876,0.6663535028316258,0.01755518210050827,20.87591817463396,0.6083916083916084
ARG,1108,0.6678672333535313,2024,205.7129701190005,31.30831557276499,0.6678672333535313,0.160719181789105,0.16792831563194652,0.19208123955771045,0.6663535028316258,0.08022124466685429,2.010844157584812,0.5804195804195804
ARG,1109,0.49273897441052367,2024,205.7129701190005,15.880176406451328,0.49273897441052367,0.160719181789105,1.942589888244279,0.17060745562776278,0.6663535028316258,0.2643151054896161,0.97137164014902,0.5944055944055944
